10,000000000000057; 0,582127232351997
10,000000000000028; 0,40531000614644563
20; 0,5039986905402416
20; 0,21204466587526172
30; 0,3107333502690577
30; 0,15858829516195527
40,00000000000006; 0,2778371221377922
40,00000000000003; 0,14214018109632276
50; 0,2983972647198332
50; 0,15858829516195527
60,00000000000003; 0,4011979776300376
60,00000000000003; 0,17503640922758823
70,00000000000003; 0,21615669439166973
70; 0,1503642381291388
80; 0,23260480845730225
80,00000000000003; 0,10101989593224081
90,00000000000003; 0,20793263735885326
90; 0,12980409554709826
99,99999999999997; 0,19970858032603722
100,00000000000003; 0,11746800999787377
